iter,t,mse_Ez,mse_Hx,mse_Hy,relL2_Ez,relL2_Hx,relL2_Hy,rmse_Ez,rmse_Hx,rmse_Hy,mse_total,relL2_total,rmse_total
1000,0.0,1.2962841987609863,1.0087978839874268,0.34700798988342285,0.9996710419654846,1.0022947788238525,0.9966716766357422,1.1385447978973389,1.0043892860412598,0.5890738368034363,0.8840300440788269,1.0002715587615967,0.9402287006378174
1000,0.25,1.2610149383544922,0.9809097051620483,0.35666608810424805,0.9940930604934692,0.9964100122451782,1.0015370845794678,1.122949242591858,0.9904088377952576,0.5972152948379517,0.8661969900131226,0.9959803819656372,0.9306970238685608
1000,0.5,1.2960230112075806,1.013750672340393,0.35332241654396057,1.0067912340164185,1.0121394395828247,1.0026103258132935,1.138430118560791,1.0068519115447998,0.5944092869758606,0.887698769569397,1.008255958557129,0.9421776533126831
1000,0.75,1.3056418895721436,1.0253217220306396,0.35020333528518677,1.0093491077423096,1.0162919759750366,0.9987813234329224,1.1426469087600708,1.012581706047058,0.5917798280715942,0.8937222361564636,1.010576844215393,0.9453688263893127
1000,1.0,1.2818994522094727,1.0058541297912598,0.3520927131175995,0.99830561876297,1.0048757791519165,0.9988737106323242,1.1322100162506104,1.002922773361206,0.5933740139007568,0.8799487352371216,1.0008701086044312,0.9380558133125305
2000,0.0,1.2926527261734009,1.0082542896270752,0.3385077118873596,0.9982697367668152,1.00202476978302,0.9843888282775879,1.136948823928833,1.0041186809539795,0.581814169883728,0.8798048496246338,0.9978782534599304,0.9379791021347046
2000,0.25,1.2970483303070068,1.010660171508789,0.36103320121765137,1.0081959962844849,1.0114073753356934,1.0076498985290527,1.1388802528381348,1.005315899848938,0.6008603572845459,0.8895806074142456,1.0093344449996948,0.9431757926940918
2000,0.5,1.3101811408996582,1.0171051025390625,0.3628005087375641,1.0122754573822021,1.0138126611709595,1.0159692764282227,1.1446313858032227,1.0085163116455078,0.6023292541503906,0.896695613861084,1.0133525133132935,0.9469401240348816
2000,0.75,1.3384201526641846,1.0445793867111206,0.3484403192996979,1.0219404697418213,1.0257916450500488,0.9962641000747681,1.1569011211395264,1.022046685218811,0.5902883410453796,0.9104799628257751,1.0200072526931763,0.954190731048584
2000,1.0,1.2714654207229614,1.008554220199585,0.3506232500076294,0.9942344427108765,1.0062236785888672,0.9967871308326721,1.1275928020477295,1.0042680501937866,0.5921344757080078,0.8768808841705322,0.9991239309310913,0.9364191889762878
3000,0.0,1.1941040754318237,0.9443618655204773,0.329541951417923,0.9594626426696777,0.9697562456130981,0.9712650179862976,1.0927506685256958,0.9717828035354614,0.5740574598312378,0.822669267654419,0.9649327397346497,0.9070111513137817
3000,0.25,1.3511618375778198,1.0280593633651733,0.3696344494819641,1.0290123224258423,1.0200762748718262,1.0195823907852173,1.1623948812484741,1.0139325857162476,0.6079757213592529,0.9162851572036743,1.0243721008300781,0.9572278261184692
