iter,loss,loss_f,loss_b
199,1.0000077486038208,3.329636820126325e-05,0.9999744892120361
200,1.0000048875808716,3.313351044198498e-05,0.9999717473983765
201,1.000002145767212,3.297071816632524e-05,0.9999691843986511
202,0.9999995231628418,3.2807984098326415e-05,0.9999667406082153
203,0.9999969601631165,3.264531187596731e-05,0.9999642968177795
204,0.9999943971633911,3.2482701499247923e-05,0.9999619126319885
205,0.9999918937683105,3.2320156606147066e-05,0.9999595880508423
206,0.9999895095825195,3.2157677196664736e-05,0.9999573230743408
207,0.9999871850013733,3.199526690877974e-05,0.9999551773071289
208,0.9999849200248718,3.183294029440731e-05,0.9999530911445618
209,0.9999825954437256,3.1670690077589825e-05,0.9999509453773499
210,0.9999804496765137,3.150852717226371e-05,0.9999489188194275
211,0.9999783039093018,3.134645157842897e-05,0.9999469518661499
212,0.9999761581420898,3.1184477848000824e-05,0.9999449849128723
213,0.9999740719795227,3.102260234300047e-05,0.9999430775642395
214,0.9999720454216003,3.0860843253321946e-05,0.9999411702156067
215,0.999970018863678,3.069920057896525e-05,0.9999393224716187
216,0.9999679923057556,3.053769250982441e-05,0.9999374747276306
217,0.9999661445617676,3.0376317226910032e-05,0.9999357461929321
218,0.9999642968177795,3.0215085644158535e-05,0.9999340772628784
219,0.9999623894691467,3.0054012313485146e-05,0.9999323487281799
220,0.9999605417251587,2.9893100872868672e-05,0.9999306201934814
221,0.9999587535858154,2.9732360417256132e-05,0.9999290108680725
222,0.9999568462371826,2.957179276563693e-05,0.999927282333374
223,0.9999551773071289,2.941142702184152e-05,0.9999257922172546
224,0.9999533295631409,2.9251255909912288e-05,0.9999240636825562
225,0.9999517202377319,2.909130125772208e-05,0.9999226331710815
226,0.9999499320983887,2.8931563065270893e-05,0.9999210238456726
227,0.999948263168335,2.8772064979420975e-05,0.9999194741249084
228,0.9999465942382812,2.8612803362193517e-05,0.9999179840087891
229,0.9999448657035828,2.8453796403482556e-05,0.9999164342880249
230,0.9999433159828186,2.829506411217153e-05,0.9999150037765503
231,0.9999416470527649,2.8136597393313423e-05,0.9999135136604309
232,0.9999399781227112,2.79784308077069e-05,0.9999120235443115
233,0.999938428401947,2.782055889838375e-05,0.9999105930328369
234,0.9999369382858276,2.766299803624861e-05,0.9999092817306519
235,0.9999353289604187,2.7505755497259088e-05,0.9999078512191772
236,0.9999337196350098,2.7348854928277433e-05,0.9999063611030579
237,0.9999321699142456,2.7192298148293048e-05,0.999904990196228
238,0.999930739402771,2.703609789023176e-05,0.999903678894043
239,0.9999292492866516,2.6880259611061774e-05,0.9999023675918579
240,0.9999276399612427,2.6724806957645342e-05,0.9999009370803833
241,0.9999262094497681,2.6569736292003654e-05,0.9998996257781982
242,0.9999246001243591,2.6415069442009553e-05,0.9998981952667236
243,0.9999231696128845,2.626081186463125e-05,0.9998968839645386
244,0.9999216794967651,2.61069908447098e-05,0.9998955726623535
245,0.9999202489852905,2.5953590011340566e-05,0.9998943209648132
246,0.9999188184738159,2.580062937340699e-05,0.9998930096626282
247,0.9999173283576965,2.5648125301813707e-05,0.9998916983604431
248,0.9999159574508667,2.549608689150773e-05,0.9998904466629028
249,0.9999144673347473,2.534451959945727e-05,0.9998891353607178
250,0.9999130964279175,2.519344343454577e-05,0.9998878836631775
251,0.9999116063117981,2.5042852939805016e-05,0.9998865723609924
252,0.9999102354049683,2.489276994310785e-05,0.9998853206634521
253,0.9999088048934937,2.4743194444454275e-05,0.9998840689659119
254,0.9999074339866638,2.459414281474892e-05,0.9998828172683716
255,0.9999059438705444,2.44456223299494e-05,0.9998815059661865
256,0.9999046325683594,2.4297642085002735e-05,0.999880313873291
257,0.9999032020568848,2.4150209355866536e-05,0.9998790621757507
258,0.9999018907546997,2.4003333237487823e-05,0.9998778700828552
259,0.9999005198478699,2.3857019186834805e-05,0.9998766779899597
260,0.9998992085456848,2.3711285393801518e-05,0.9998754858970642
261,0.9998977184295654,2.3566124582430348e-05,0.9998741745948792
262,0.9998964667320251,2.3421551304636523e-05,0.9998730421066284
263,0.9998950958251953,2.327757465536706e-05,0.9998717904090881
264,0.9998936653137207,2.3134201910579577e-05,0.9998705387115479
265,0.9998922348022461,2.2991436708252877e-05,0.9998692274093628
266,0.9998910427093506,2.2849286324344575e-05,0.9998682141304016
267,0.9998896718025208,2.2707756215822883e-05,0.9998669624328613
268,0.9998883008956909,2.2566855477634817e-05,0.999865710735321
269,0.9998869299888611,2.2426591385737993e-05,0.9998645186424255
270,0.999885618686676,2.228696394013241e-05,0.99986332654953
271,0.9998843669891357,2.2147982235765085e-05,0.9998621940612793
272,0.9998829960823059,2.200965172960423e-05,0.9998610019683838
273,0.9998816847801208,2.187197605962865e-05,0.9998598098754883
274,0.9998803734779358,2.1734964320785366e-05,0.9998586177825928
275,0.9998790621757507,2.1598611056106165e-05,0.999857485294342
276,0.9998777508735657,2.146293263649568e-05,0.9998562932014465
277,0.9998764395713806,2.1327925423975103e-05,0.999855101108551
278,0.9998753070831299,2.1193594875512645e-05,0.9998540878295898
279,0.9998738765716553,2.1059944629087113e-05,0.9998528361320496
280,0.999872624874115,2.092698196065612e-05,0.9998517036437988
281,0.9998713135719299,2.079470687021967e-05,0.9998505115509033
282,0.9998700022697449,2.0663126633735374e-05,0.9998493194580078
283,0.9998687505722046,2.0532237613224424e-05,0.9998482465744019
284,0.9998674988746643,2.0402039808686823e-05,0.9998471140861511
285,0.999866247177124,2.0272542315069586e-05,0.9998459815979004
286,0.999864935874939,2.014375240833033e-05,0.9998447895050049
287,0.9998636841773987,2.001566463150084e-05,0.9998436570167542
288,0.9998624324798584,1.9888295355485752e-05,0.9998425245285034
289,0.9998611211776733,1.9761628209380433e-05,0.9998413324356079
290,0.9998599290847778,1.9635674107121304e-05,0.9998403191566467
291,0.999858558177948,1.9510433048708364e-05,0.9998390674591064
292,0.999857485294342,1.9385901396162808e-05,0.99983811378479
293,0.9998561143875122,1.926208642544225e-05,0.9998368620872498
294,0.9998548626899719,1.913898995553609e-05,0.999835729598999
295,0.9998536705970764,1.9016608348465525e-05,0.9998346567153931
296,0.9998523592948914,1.8894948880188167e-05,0.9998334646224976
297,0.9998511075973511,1.877400791272521e-05,0.9998323321342468
298,0.9998498558998108,1.865378362708725e-05,0.9998311996459961
299,0.9998486638069153,1.8534283299231902e-05,0.9998301267623901
300,0.9998474717140198,1.8415503291180357e-05,0.9998290538787842
301,0.9998462200164795,1.8297441783943214e-05,0.9998279213905334
302,0.999845027923584,1.8180100596509874e-05,0.9998268485069275
303,0.9998437762260437,1.806348518584855e-05,0.9998257160186768
304,0.9998425841331482,1.7947584638022818e-05,0.9998246431350708
305,0.9998413324356079,1.7832402591011487e-05,0.9998235106468201
306,0.9998401403427124,1.7717942682793364e-05,0.9998224377632141
307,0.9998389482498169,1.760420491336845e-05,0.9998213648796082
308,0.9998376965522766,1.7491187463747337e-05,0.9998202323913574
309,0.9998365640640259,1.737887941999361e-05,0.9998191595077515
310,0.9998353719711304,1.7267291696043685e-05,0.9998180866241455
311,0.9998340606689453,1.7156427929876372e-05,0.99981689453125
312,0.9998329281806946,1.704627720755525e-05,0.9998158812522888
313,0.9998316764831543,1.6936837710090913e-05,0.9998147487640381
314,0.9998304843902588,1.6828116713440977e-05,0.9998136758804321
315,0.9998292922973633,1.6720105122658424e-05,0.9998125433921814
316,0.9998281598091125,1.661280657572206e-05,0.9998115301132202
317,0.999826967716217,1.6506215615663677e-05,0.9998104572296143
318,0.9998257756233215,1.640033588046208e-05,0.9998093843460083
319,0.9998245239257812,1.6295158275170252e-05,0.9998082518577576
320,0.9998233914375305,1.6190686437767e-05,0.9998071789741516
321,0.999822199344635,1.6086916730273515e-05,0.9998061060905457
322,0.9998210072517395,1.5983852790668607e-05,0.9998050332069397
323,0.9998198747634888,1.5881490980973467e-05,0.9998040199279785
324,0.9998186230659485,1.5779831301188096e-05,0.999802827835083
325,0.999817430973053,1.5678870113333687e-05,0.999801754951477
326,0.9998162984848022,1.557859286549501e-05,0.9998007416725159
327,0.9998151063919067,1.54790159285767e-05,0.9997996091842651
328,0.999813973903656,1.538013202662114e-05,0.999798595905304
329,0.9998127222061157,1.5281937521649525e-05,0.9997974634170532
330,0.999811589717865,1.5184434232651256e-05,0.9997963905334473
331,0.999810516834259,1.5087615793163422e-05,0.9997954368591309
332,0.9998093843460083,1.4991477655712515e-05,0.9997943639755249
333,0.999808132648468,1.4896023458277341e-05,0.9997932314872742
334,0.9998069405555725,1.4801246834394988e-05,0.9997921586036682
335,0.9998058676719666,1.4707147784065455e-05,0.999791145324707
336,0.999804675579071,1.4613728126278147e-05,0.9997900724411011
337,0.9998034834861755,1.4520981494570151e-05,0.9997889399528503
338,0.99980229139328,1.4428907888941467e-05,0.9997878670692444
339,0.9998012185096741,1.4337499123939779e-05,0.9997868537902832
340,0.9998000860214233,1.4246758837543894e-05,0.999785840511322
341,0.9997988939285278,1.4156683391775005e-05,0.9997847080230713
342,0.9997978210449219,1.4067270967643708e-05,0.9997837543487549
343,0.9997966885566711,1.3978517017676495e-05,0.9997826814651489
344,0.9997954964637756,1.3890424270357471e-05,0.999781608581543
345,0.9997943639755249,1.3802986359223723e-05,0.999780535697937
346,0.9997931718826294,1.3716204193769954e-05,0.999779462814331
347,0.9997920989990234,1.363007140753325e-05,0.9997784495353699
348,0.9997908473014832,1.3544589819503017e-05,0.9997773170471191
349,0.9997897148132324,1.3459752153721638e-05,0.9997762441635132
350,0.9997886419296265,1.3375562048167922e-05,0.9997752904891968
351,0.9997875094413757,1.3292014045873657e-05,0.9997742176055908
352,0.999786376953125,1.3209102689870633e-05,0.9997731447219849
353,0.999785304069519,1.3126831618137658e-05,0.9997721910476685
354,0.9997841715812683,1.304519537370652e-05,0.9997711181640625
355,0.9997829794883728,1.2964188499609008e-05,0.9997699856758118
356,0.9997819066047668,1.2883814633823931e-05,0.9997690320014954
357,0.9997807741165161,1.2804071957361884e-05,0.9997679591178894
358,0.9997795820236206,1.272495137527585e-05,0.9997668862342834
359,0.9997785091400146,1.2646454706555232e-05,0.9997658729553223
360,0.9997774362564087,1.2568583770189434e-05,0.9997648596763611
361,0.9997762441635132,1.249133038072614e-05,0.9997637271881104
362,0.9997751116752625,1.241468999069184e-05,0.9997627139091492
363,0.9997739791870117,1.2338668966549449e-05,0.9997616410255432
364,0.9997729063034058,1.2263259122846648e-05,0.999760627746582
365,0.999771773815155,1.2188460459583439e-05,0.9997596144676208
366,0.9997706413269043,1.2114270248275716e-05,0.9997585415840149
367,0.9997696280479431,1.2040686669934075e-05,0.9997575879096985
368,0.9997684359550476,1.1967705177085008e-05,0.9997564554214478
369,0.9997673630714417,1.189532849821262e-05,0.9997554421424866
370,0.9997662305831909,1.1823552085843403e-05,0.9997544288635254
371,0.9997650980949402,1.175237321149325e-05,0.9997533559799194
372,0.9997639656066895,1.1681786418193951e-05,0.9997522830963135
373,0.9997628331184387,1.161179352493491e-05,0.9997512102127075
374,0.9997618198394775,1.1542392712726723e-05,0.9997502565383911
375,0.9997606873512268,1.1473581253085285e-05,0.9997492432594299
376,0.9997595548629761,1.1405357327021193e-05,0.999748170375824
377,0.9997584819793701,1.1337715477566235e-05,0.9997471570968628
378,0.9997573494911194,1.1270656614215113e-05,0.9997460842132568
379,0.9997562170028687,1.120417618949432e-05,0.9997450113296509
380,0.9997551441192627,1.113827784138266e-05,0.9997439980506897
381,0.9997540712356567,1.1072956112911925e-05,0.9997429847717285
382,0.9997529983520508,1.1008205547113903e-05,0.9997419714927673
383,0.9997518658638,1.0944027962977998e-05,0.9997408986091614
384,0.9997507929801941,1.0880420632020105e-05,0.9997398853302002
385,0.9997497200965881,1.0817379916261416e-05,0.9997389316558838
386,0.9997485876083374,1.0754909453680739e-05,0.9997378587722778
387,0.9997475147247314,1.0693000149331056e-05,0.9997368454933167
388,0.9997463822364807,1.0631656550685875e-05,0.9997357726097107
389,0.99974524974823,1.0570871381787583e-05,0.9997346997261047
390,0.999744176864624,1.051064464263618e-05,0.9997336864471436
391,0.9997430443763733,1.0450976333231665e-05,0.9997326135635376
392,0.9997419714927673,1.0391862815595232e-05,0.9997316002845764
393,0.9997408390045166,1.0333303180232178e-05,0.9997305274009705
394,0.9997397065162659,1.0275292879668996e-05,0.9997294545173645
395,0.9997386932373047,1.0217833732895087e-05,0.9997285008430481
396,0.9997376203536987,1.0160921192436945e-05,0.9997274875640869
397,0.9997365474700928,1.0104555258294567e-05,0.999726414680481
398,0.9997354745864868,1.0048734111478552e-05,0.9997254014015198
399,0.9997343420982361,9.99345320451539e-06,0.9997243285179138
400,0.9997333288192749,9.93871162791038e-06,0.9997233748435974
401,0.999732255935669,9.884510291158222e-06,0.9997223615646362
402,0.9997310638427734,9.830842827796005e-06,0.9997212290763855
403,0.9997300505638123,9.777716513781343e-06,0.9997202754020691
404,0.9997289180755615,9.725122254167218e-06,0.9997192025184631
405,0.9997278451919556,9.673058229964226e-06,0.999718189239502
406,0.9997267127037048,9.621523531677667e-06,0.999717116355896
407,0.9997256994247437,9.570514521328732e-06,0.9997161030769348
408,0.9997246265411377,9.520033927401528e-06,0.9997150897979736
409,0.9997234344482422,9.470079021411948e-06,0.9997139573097229
410,0.9997223615646362,9.420642527402379e-06,0.9997129440307617
411,0.999721348285675,9.371733540319838e-06,0.9997119903564453
412,0.9997202754020691,9.323342055722605e-06,0.9997109770774841
413,0.9997192025184631,9.275472621084191e-06,0.9997099041938782
414,0.9997181296348572,9.228118869941682e-06,0.999708890914917
415,0.9997169971466064,9.18127716431627e-06,0.999707818031311
416,0.9997159242630005,9.134952051681466e-06,0.9997068047523499
417,0.9997147917747498,9.089140803553164e-06,0.9997057318687439
418,0.9997137784957886,9.043840691447258e-06,0.9997047185897827
419,0.9997126460075378,8.999049896374345e-06,0.9997036457061768
420,0.9997116923332214,8.954767508839723e-06,0.9997027516365051
421,0.9997105002403259,8.910991709853988e-06,0.9997015595436096
422,0.9997095465660095,8.867719770933036e-06,0.999700665473938
423,0.9997084140777588,8.824954420560971e-06,0.999699592590332
424,0.9997073411941528,8.782685654296074e-06,0.9996985793113708
425,0.9997062087059021,8.74092074809596e-06,0.9996974468231201
426,0.9997050762176514,8.699657882971223e-06,0.9996963739395142
427,0.9997040629386902,8.658889782964252e-06,0.9996954202651978
428,0.999703049659729,8.618620086053852e-06,0.9996944069862366
429,0.9997019171714783,8.578846063755918e-06,0.9996933341026306
430,0.9997007846832275,8.539564078091644e-06,0.9996922612190247
431,0.9996996521949768,8.500778676534537e-06,0.9996911287307739
432,0.9996985793113708,8.462483492621686e-06,0.9996901154518127
433,0.9996975064277649,8.424680345342495e-06,0.9996891021728516
434,0.9996965527534485,8.38736286823405e-06,0.9996881484985352
435,0.999695360660553,8.350532880285755e-06,0.9996870160102844
436,0.999694287776947,8.314192200487014e-06,0.9996860027313232
437,0.9996932744979858,8.278334462374914e-06,0.9996849894523621
438,0.9996921420097351,8.242959665949456e-06,0.9996839165687561
439,0.9996911287307739,8.208069630200043e-06,0.9996829032897949
440,0.9996899366378784,8.173663445631973e-06,0.9996817708015442
441,0.9996889233589172,8.139738383761141e-06,0.999680757522583
442,0.9996877908706665,8.106291716103442e-06,0.999679684638977
443,0.9996867179870605,8.073327080637682e-06,0.9996786713600159
444,0.9996856451034546,8.040834472922143e-06,0.9996775984764099
445,0.9996845722198486,8.00881753093563e-06,0.9996765851974487
446,0.9996835589408875,7.977274435688742e-06,0.9996755719184875
447,0.9996824264526367,7.946206096676178e-06,0.9996744990348816
448,0.9996814131736755,7.915611604403239e-06,0.9996734857559204
449,0.9996802806854248,7.885486411396414e-06,0.9996724128723145
