iter,t,mse_Ez,mse_Hx,mse_Hy,relL2_Ez,relL2_Hx,relL2_Hy,rmse_Ez,rmse_Hx,rmse_Hy,mse_total,relL2_total,rmse_total
1000,0.0,0.5967403054237366,0.45007210969924927,0.3120425045490265,0.678265392780304,0.6694750785827637,0.9451249837875366,0.7724896669387817,0.6708741188049316,0.5586076378822327,0.45295166969299316,0.7159955501556396,0.6730168461799622
1000,0.25,0.9075669050216675,0.6601624488830566,0.25554683804512024,0.843346893787384,0.8174270391464233,0.8477569222450256,0.9526630640029907,0.8125038146972656,0.5055164098739624,0.6077587008476257,0.8342727422714233,0.7795888185501099
1000,0.5,1.2092680931091309,0.9177331924438477,0.39352697134017944,0.9725106954574585,0.9630148410797119,1.058117389678955,1.0996673107147217,0.9579839110374451,0.6273173093795776,0.8401760458946228,0.9808964729309082,0.9166111946105957
1000,0.75,1.3622833490371704,1.0581750869750977,0.36541667580604553,1.0310105085372925,1.0324456691741943,1.020244836807251,1.1671689748764038,1.0286763906478882,0.6044970154762268,0.9286249279975891,1.0301209688186646,0.9636518955230713
1000,1.0,1.1781808137893677,0.9303976893424988,0.3615880012512207,0.9570673704147339,0.9664496183395386,1.012252926826477,1.0854403972625732,0.9645712375640869,0.6013218760490417,0.8233888745307922,0.9681698083877563,0.9074077606201172
2000,0.0,0.3666115999221802,0.31045064330101013,0.16291067004203796,0.5316307544708252,0.5560190677642822,0.6829000115394592,0.6054846048355103,0.5571810007095337,0.40362194180488586,0.2799909710884094,0.5629326105117798,0.5291417241096497
2000,0.25,0.5586923360824585,0.4123077094554901,0.14148259162902832,0.6616880297660828,0.6460026502609253,0.630794107913971,0.7474572658538818,0.6421118974685669,0.3761417269706726,0.3708275556564331,0.6516710519790649,0.6089560985565186
2000,0.5,0.6976416110992432,0.5557649731636047,0.2535422742366791,0.738667905330658,0.7494115233421326,0.8493208289146423,0.8352494239807129,0.7454964518547058,0.5035297870635986,0.5023162364959717,0.7584494352340698,0.7087427377700806
2000,0.75,0.8997358083724976,0.6840653419494629,0.3104713261127472,0.8378896713256836,0.8301130533218384,0.9404181838035583,0.9485440254211426,0.8270824551582336,0.5571995377540588,0.6314241290092468,0.8494320511817932,0.794622004032135
2000,1.0,0.9165000915527344,0.7323263883590698,0.310839980840683,0.844117283821106,0.857427179813385,0.9385350346565247,0.9573401212692261,0.8557606935501099,0.5575302243232727,0.6532220840454102,0.8623418807983398,0.8082215785980225
