iter,t,mse_Ez,mse_Hx,mse_Hy,relL2_Ez,relL2_Hx,relL2_Hy,rmse_Ez,rmse_Hx,rmse_Hy,mse_total,relL2_total,rmse_total
1000,0.0,1.2384426593780518,0.9582768082618713,0.33373767137527466,0.9771133661270142,0.9768747687339783,0.9774284362792969,1.1128534078598022,0.9789161682128906,0.5777003169059753,0.8434857130050659,0.9770645499229431,0.9184147715568542
1000,0.25,1.318454623222351,1.0197913646697998,0.3585231304168701,1.016481637954712,1.0159661769866943,1.0041409730911255,1.1482398509979248,1.0098471641540527,0.5987679958343506,0.8989229798316956,1.0146206617355347,0.9481154680252075
1000,0.5,1.3582099676132202,1.057460069656372,0.3594118654727936,1.0306626558303833,1.0337291955947876,1.0112134218215942,1.1654226779937744,1.028328776359558,0.5995097160339355,0.9250271916389465,1.0292366743087769,0.9617833495140076
1000,0.75,1.350168228149414,1.0570236444473267,0.3507116138935089,1.0264157056808472,1.0318838357925415,0.999505877494812,1.161967396736145,1.0281165838241577,0.5922091007232666,0.9193011522293091,1.024936556816101,0.9588019251823425
1000,1.0,1.2176584005355835,0.9573871493339539,0.3551822602748871,0.9729695320129395,0.9803670644760132,1.0032466650009155,1.103475570678711,0.9784616231918335,0.5959717035293579,0.8434092998504639,0.9798694849014282,0.918373167514801
2000,0.0,0.7394348382949829,0.5683757662773132,0.23224657773971558,0.7550173997879028,0.7523348331451416,0.8153743147850037,0.8599039912223816,0.7539070248603821,0.48191967606544495,0.5133523941040039,0.7622408270835876,0.7164861559867859
2000,0.25,0.8677365779876709,0.6611801385879517,0.3338986337184906,0.8246333003044128,0.8180568218231201,0.9690437912940979,0.9315237998962402,0.8131298422813416,0.5778396129608154,0.6209384799003601,0.8432701230049133,0.7879964709281921
2000,0.5,1.1328473091125488,0.8327988386154175,0.3790800869464874,0.9412798285484314,0.917370617389679,1.038513422012329,1.0643529891967773,0.9125781059265137,0.6156948208808899,0.7815753221511841,0.9460703730583191,0.8840674757957458
2000,0.75,1.2004199028015137,0.9130851626396179,0.3968942165374756,0.9678229689598083,0.9590562582015991,1.0632799863815308,1.0956367254257202,0.9555549025535583,0.6299954056739807,0.8367997407913208,0.9778648018836975,0.9147675633430481
2000,1.0,1.2351433038711548,0.9825161695480347,0.41460680961608887,0.9799302816390991,0.9931498169898987,1.0839276313781738,1.1113699674606323,0.9912195205688477,0.64389967918396,0.877422034740448,0.9994321465492249,0.9367080926895142
3000,0.0,0.4941677749156952,0.39023762941360474,0.11624591797590256,0.6172260046005249,0.623387336730957,0.5768610835075378,0.7029706835746765,0.624690055847168,0.34094855189323425,0.33355042338371277,0.6144197583198547,0.577538251876831
3000,0.25,0.6413513422012329,0.5061411261558533,0.17072993516921997,0.7089488506317139,0.7157467603683472,0.6929325461387634,0.800844132900238,0.7114359736442566,0.41319480538368225,0.43940746784210205,0.7093754410743713,0.662878155708313
3000,0.5,0.7951704859733582,0.6113753914833069,0.21643878519535065,0.788611650466919,0.786011278629303,0.784718930721283,0.8917233347892761,0.7819049954414368,0.4652298092842102,0.5409948229789734,0.7871084809303284,0.735523521900177
3000,0.75,0.8295166492462158,0.6334528923034668,0.2396954745054245,0.8045293688774109,0.7988138794898987,0.8263046145439148,0.9107780456542969,0.7958975434303284,0.48958703875541687,0.5675549507141113,0.8053265810012817,0.7533624172210693
3000,1.0,0.8739036917686462,0.6674544215202332,0.2593499422073364,0.8242677450180054,0.8185697793960571,0.8572848439216614,0.9348281621932983,0.8169788122177124,0.5092641115188599,0.6002359986305237,0.8266279101371765,0.7747489809989929
4000,0.0,0.348861426115036,0.2933235466480255,0.06261377781629562,0.51860111951828,0.5404641032218933,0.42336732149124146,0.590644896030426,0.5415935516357422,0.2502274513244629,0.23493289947509766,0.515651524066925,0.4846987724304199
4000,0.25,0.45099762082099915,0.36732035875320435,0.08127383887767792,0.5945029854774475,0.6097419857978821,0.4780920147895813,0.6715635657310486,0.6060696244239807,0.28508567810058594,0.29986393451690674,0.5860093832015991,0.5475983619689941
4000,0.5,0.5327880382537842,0.41756924986839294,0.11435345560312271,0.6455208659172058,0.6495895981788635,0.5703891515731812,0.7299233078956604,0.6461960077285767,0.3381618857383728,0.35490354895591736,0.6375190615653992,0.5957378149032593
4000,0.75,0.5634480118751526,0.44217684864997864,0.12425488978624344,0.6630652546882629,0.6674003601074219,0.5949316024780273,0.7506317496299744,0.6649637818336487,0.3524980843067169,0.376626580953598,0.6560297608375549,0.6136990785598755
4000,1.0,0.6187828183174133,0.48625466227531433,0.1781684011220932,0.6935944557189941,0.6986775398254395,0.7105544805526733,0.786627471446991,0.6973196268081665,0.4220999777317047,0.42773526906967163,0.6978089809417725,0.6540147066116333
5000,0.0,0.22814953327178955,0.19815576076507568,0.03700333088636398,0.4193887412548065,0.44421857595443726,0.3254638612270355,0.4776500165462494,0.4451468884944916,0.19236250221729279,0.15443618595600128,0.41807955503463745,0.39298370480537415
5000,0.25,0.25763657689094543,0.2192767709493637,0.03498908504843712,0.4493354558944702,0.4711073637008667,0.31369122862815857,0.5075791478157043,0.4682699739933014,0.18705369532108307,0.17063413560390472,0.4420540928840637,0.41307884454727173
5000,0.5,0.29718631505966187,0.24306713044643402,0.04931844770908356,0.48211145401000977,0.49560752511024475,0.3745858073234558,0.5451479554176331,0.49301838874816895,0.22207757830619812,0.196523979306221,0.47440123558044434,0.4433102607727051
5000,0.75,0.3244144022464752,0.269432932138443,0.0544823557138443,0.5031290650367737,0.5209712982177734,0.3939473628997803,0.5695738792419434,0.5190693140029907,0.23341456055641174,0.21610988676548004,0.49694162607192993,0.4648762047290802
5000,1.0,0.3815643787384033,0.3141323924064636,0.10059921443462372,0.5446536540985107,0.5615666508674622,0.533923864364624,0.6177089810371399,0.5604751706123352,0.3171737790107727,0.2654320001602173,0.5496999025344849,0.5152009129524231
