iter,t,mse_Ez,mse_Hx,mse_Hy,relL2_Ez,relL2_Hx,relL2_Hy,rmse_Ez,rmse_Hx,rmse_Hy,mse_total,relL2_total,rmse_total
10000,0.5,7.517242192989215e-05,7.131872553145513e-05,6.047246642992832e-05,0.008679929189383984,0.00945243425667286,0.017370015382766724,0.008670203387737274,0.008445041254162788,0.007776404265314341,6.898786523379385e-05,0.010181778110563755,0.008305893279612064
10000,0.75,9.54752104007639e-05,0.00010118047794094309,8.682353654876351e-05,0.009830251336097717,0.011314169503748417,0.02071106620132923,0.009771142154932022,0.010058850981295109,0.009317914955317974,9.449307253817096e-05,0.011962919495999813,0.0097207548096776
10000,1.0,0.00028705346630886197,0.00022285459272097796,0.0001586552825756371,0.0170074962079525,0.016754241660237312,0.02805875986814499,0.016942651942372322,0.014928314834833145,0.012595843523740768,0.00022285443264991045,0.01833929866552353,0.014928310178220272
11000,0.0,0.00018510523659642786,0.00013320946891326457,7.829443347873166e-05,0.013605809770524502,0.0129043934866786,0.01978634111583233,0.013605338521301746,0.011541640385985374,0.008848413825035095,0.0001322030439041555,0.01408255472779274,0.011497958563268185
11000,0.25,6.609902629861608e-05,5.855609197169542e-05,3.720226595760323e-05,0.008196110837161541,0.008624846115708351,0.013529680669307709,0.008130130358040333,0.007652195170521736,0.006099366117268801,5.395245898398571e-05,0.009054241701960564,0.007345233578234911
11000,0.5,5.929843246121891e-05,5.458720988826826e-05,5.440875611384399e-05,0.007709185592830181,0.008269653655588627,0.01647615060210228,0.0077005475759506226,0.007388315629214048,0.007376228924840689,5.6098131608450785e-05,0.00918145477771759,0.007489868439733982
11000,0.75,6.62484671920538e-05,6.534417479997501e-05,6.810879131080583e-05,0.008188553154468536,0.00909238401800394,0.01834363117814064,0.008139315992593765,0.00808357447385788,0.008252805098891258,6.65671395836398e-05,0.010040773078799248,0.008158869110047817
11000,1.0,0.0001517369382781908,0.00011941246339119971,9.282655082643032e-05,0.01236529927700758,0.012264188379049301,0.021462352946400642,0.01231815479695797,0.010927600786089897,0.0096346540376544,0.00012132531992392614,0.013531558215618134,0.011014777235686779
12000,0.0,0.0001221401325892657,8.998015255201608e-05,4.942744271829724e-05,0.0110520850867033,0.010605799965560436,0.015721144154667854,0.011051702313125134,0.009485786780714989,0.0070304651744663715,8.718257595319301e-05,0.01143603678792715,0.009337160736322403
12000,0.25,5.362863157643005e-05,4.725056351162493e-05,2.7422260245657526e-05,0.0073825884610414505,0.0077476296573877335,0.011615943163633347,0.007323157042264938,0.006873904727399349,0.005236626602709293,4.276714753359556e-05,0.008061235770583153,0.006539659574627876
12000,0.5,4.9117541493615136e-05,4.466836617211811e-05,4.707030166173354e-05,0.007016252726316452,0.007480694446712732,0.01532480213791132,0.0070083909668028355,0.00668343948200345,0.006860780064016581,4.695207462646067e-05,0.008399717509746552,0.006852158345282078
12000,0.75,5.5521704780403525e-05,5.095045708003454e-05,5.67701063118875e-05,0.007496364414691925,0.008028757758438587,0.016747253015637398,0.007451288867741823,0.007137958891689777,0.0075345938093960285,5.441408939077519e-05,0.009078056551516056,0.007376590743660927
12000,1.0,0.00011630496010184288,8.984863961813971e-05,7.152088801376522e-05,0.010825753211975098,0.010638238862156868,0.018838992342352867,0.010784477926790714,0.009478852152824402,0.008457002229988575,9.255815530195832e-05,0.011818964965641499,0.00962071493268013
13000,0.0,9.08883594092913e-05,6.428640335798264e-05,3.550441033439711e-05,0.009533869102597237,0.00896457303315401,0.013324202969670296,0.009533538483083248,0.008017879910767078,0.005958557594567537,6.355972436722368e-05,0.009764538146555424,0.007972435094416142
13000,0.25,4.9118742026621476e-05,4.074205571669154e-05,2.222613875346724e-05,0.007065354380756617,0.007194271311163902,0.010457668453454971,0.0070084766484797,0.006382950581610203,0.004714460577815771,3.736231155926362e-05,0.0075346543453633785,0.00611247168853879
13000,0.5,4.304167305235751e-05,3.9454283978557214e-05,4.0330101910512894e-05,0.006567974574863911,0.007030544802546501,0.014185219071805477,0.006560615263879299,0.006281264591962099,0.006350598763674498,4.094202085980214e-05,0.00784371793270111,0.006398595403879881
13000,0.75,4.6687917347298935e-05,4.390670437715016e-05,4.936567711411044e-05,0.006874190177768469,0.007453147787600756,0.015616951510310173,0.006832855753600597,0.006626213435083628,0.007026071194559336,4.66534256702289e-05,0.008405798114836216,0.006830331403762102
13000,1.0,9.562520426698029e-05,7.775862468406558e-05,6.063083128537983e-05,0.009816240519285202,0.009896651841700077,0.017345545813441277,0.009778814390301704,0.008818085305392742,0.007786580361425877,7.800488674547523e-05,0.010850081220269203,0.008832037448883057
14000,0.0,6.575686711585149e-05,4.8425092245452106e-05,2.782788942568004e-05,0.00810934230685234,0.007780460175126791,0.011796148493885994,0.008109061047434807,0.00695881387218833,0.005275214556604624,4.733661262434907e-05,0.008426734246313572,0.006880160886794329
14000,0.25,3.7924768548691645e-05,3.2495157938683406e-05,1.7761800336302258e-05,0.006208287086337805,0.00642502261325717,0.009348594583570957,0.006158309057354927,0.0057004522532224655,0.004214474931359291,2.9393906515906565e-05,0.006683056708425283,0.0054216147400438786
14000,0.5,3.5510729503585026e-05,3.227201523259282e-05,3.537991869961843e-05,0.005965772550553083,0.006358504295349121,0.013286169618368149,0.005959087982773781,0.005680846516042948,0.005948102101683617,3.438755447859876e-05,0.0071884943172335625,0.005864090286195278
14000,0.75,4.167824954492971e-05,3.705792914843187e-05,4.330571391619742e-05,0.0064949230290949345,0.006847229320555925,0.014627035707235336,0.006455869413912296,0.006087522488087416,0.0065807076171040535,4.0680628444533795e-05,0.00784930121153593,0.006378136575222015
14000,1.0,8.798190538072959e-05,7.0229172706604e-05,5.248458182904869e-05,0.009415766224265099,0.009405302815139294,0.01613827422261238,0.00937986746430397,0.008380284532904625,0.007244624197483063,7.023187936283648e-05,0.010295305401086807,0.008380446583032608
15000,0.0,5.100762427900918e-05,3.763975473702885e-05,2.2491945856017992e-05,0.007142209447920322,0.00685951579362154,0.010605071671307087,0.007141962181776762,0.006135124713182449,0.004742567427456379,3.704644041135907e-05,0.007454764563590288,0.006086578592658043
15000,0.25,3.230922084185295e-05,2.7576950742513873e-05,1.515847907285206e-05,0.005730249918997288,0.005918865092098713,0.008636358194053173,0.005684120114892721,0.005251375958323479,0.003893389133736491,2.501488233974669e-05,0.0061651794239878654,0.005001488141715527
15000,0.5,3.1053343263920397e-05,2.8093189030187204e-05,3.1121169740799814e-05,0.005578803829848766,0.005932563915848732,0.012460898607969284,0.005572552792727947,0.005300300661474466,0.005578635260462761,3.0089233405306004e-05,0.006724234204739332,0.00548536516726017
15000,0.75,3.77999349439051e-05,3.319638562970795e-05,3.8402926293201745e-05,0.006185357458889484,0.006480666808784008,0.013774183578789234,0.006148165091872215,0.005761630367487669,0.006197009235620499,3.64664156222716e-05,0.007431624457240105,0.006038743071258068
15000,1.0,8.093663927866146e-05,6.485056655947119e-05,4.672342038247734e-05,0.009030911140143871,0.009037970565259457,0.015226796269416809,0.008996479213237762,0.008052985183894634,0.0068354532122612,6.417020631488413e-05,0.009840990416705608,0.008010630495846272
16000,0.0,4.109872315893881e-05,3.031753294635564e-05,1.8629260011948645e-05,0.006411050911992788,0.00615626061335206,0.009651568718254566,0.0064108287915587425,0.005506135988980532,0.004316162783652544,3.001517143275123e-05,0.006710132583975792,0.005478610284626484
16000,0.25,2.816846244968474e-05,2.4009388653212227e-05,1.343243093288038e-05,0.005350469145923853,0.0055227563716471195,0.008129805326461792,0.005307396873831749,0.004899937659502029,0.003665028139948845,2.187009340559598e-05,0.005764635279774666,0.00467654736712575
16000,0.5,2.757183938228991e-05,2.5022080080816522e-05,2.7774729460361414e-05,0.005256779491901398,0.005598911549896002,0.011771893128752708,0.005250889342278242,0.005002207588404417,0.0052701737731695175,2.678955024748575e-05,0.006344830617308617,0.0051758624613285065
16000,0.75,3.428799755056389e-05,3.022882629011292e-05,3.4424359910190105e-05,0.0058910176157951355,0.006184220314025879,0.013041172176599503,0.005855595227330923,0.005498074926435947,0.00586722744628787,3.2980395189952105e-05,0.007067488506436348,0.0057428558357059956
16000,1.0,7.4811301601585e-05,6.037870480213314e-05,4.234689913573675e-05,0.008682455867528915,0.008720790967345238,0.01449612807482481,0.008649352937936783,0.007770373485982418,0.006507449317723513,5.917896851315163e-05,0.009450522251427174,0.007692786864936352
17000,0.0,3.3735250326571986e-05,2.5289682525908574e-05,1.5780513422214426e-05,0.005808406509459019,0.005622658878564835,0.008883019909262657,0.005808205343782902,0.00502888485789299,0.003972469363361597,2.493514693924226e-05,0.006115988362580538,0.00499351043254137
17000,0.25,2.4403354473179206e-05,2.0604242308763787e-05,1.202348812512355e-05,0.004980065859854221,0.0051161544397473335,0.007691625040024519,0.004939975216984749,0.0045391893945634365,0.0034674901980906725,1.9010360119864345e-05,0.00537454430013895,0.004360087215900421
17000,0.5,2.4709774152142927e-05,2.1758803995908238e-05,2.4885908715077676e-05,0.004976469092071056,0.005221068859100342,0.011142897419631481,0.004970892798155546,0.004664633423089981,0.0049885776825249195,2.3784827135386877e-05,0.005978432018309832,0.004876968916505575
17000,0.75,3.188868140568957e-05,2.7174075512448326e-05,3.1033043342176825e-05,0.005681167356669903,0.0058634295128285885,0.0123821459710598,0.005647006444633007,0.005212876014411449,0.005570731125771999,3.0031933420104906e-05,0.0067441752180457115,0.00548013998195529
17000,1.0,7.00676318956539e-05,5.5734206398483366e-05,3.9111571823013946e-05,0.00840267725288868,0.008378666825592518,0.01393137127161026,0.008370640687644482,0.0074655343778431416,0.006253924686461687,5.497112942975946e-05,0.009108344092965126,0.0074142515659332275
18000,0.0,2.8755224775522947e-05,2.1497653506230563e-05,1.3672642126039136e-05,0.0053625754080712795,0.005184007342904806,0.008268492296338081,0.005362389609217644,0.004636556375771761,0.0036976535338908434,2.1308505893102847e-05,0.005653758067637682,0.004616113845258951
18000,0.25,2.192854844906833e-05,1.859237818280235e-05,1.113507642003242e-05,0.00472079636529088,0.004859961103647947,0.007402006536722183,0.004682792816311121,0.004311888013035059,0.0033369262237101793,1.7218666471308097e-05,0.005115007050335407,0.0041495379991829395
18000,0.5,2.2336902475217357e-05,1.9798440916929394e-05,2.2457355953520164e-05,0.0047314949333667755,0.004980321973562241,0.010585240088403225,0.004726193379610777,0.004449544008821249,0.00473891943693161,2.153089917555917e-05,0.005688115488737822,0.004640140105038881
18000,0.75,2.891584335884545e-05,2.488085192453582e-05,2.8330186978564598e-05,0.005409874487668276,0.005610569380223751,0.011830645613372326,0.005377345252782106,0.004988071043044329,0.005322610959410667,2.737562681431882e-05,0.0064390115439891815,0.0052321720868349075
18000,1.0,6.463090539909899e-05,5.1790666475426406e-05,3.6659432225860655e-05,0.008070103824138641,0.008076807484030724,0.01348758116364479,0.008039334788918495,0.0071965730749070644,0.0060547031462192535,5.102699651615694e-05,0.008775504305958748,0.007143318187445402
19000,0.0,2.4874641894712113e-05,1.869695734058041e-05,1.2139396858401597e-05,0.004987621214240789,0.004834544379264116,0.007791097275912762,0.004987448453903198,0.004323998000472784,0.0034841636661440134,1.8570332031231374e-05,0.005278013646602631,0.004309330601245165
19000,0.25,1.9708615582203493e-05,1.6697609680704772e-05,1.036718185787322e-05,0.0044754669070243835,0.004605666734278202,0.007142219692468643,0.004439438693225384,0.0040862709283828735,0.0032198107801377773,1.5591136616421863e-05,0.004867269191890955,0.003948561381548643
19000,0.5,2.0397053958731703e-05,1.7863418179331347e-05,2.0371655409689993e-05,0.004521375987678766,0.004730686545372009,0.010081717744469643,0.004516309592872858,0.004226513672620058,0.004513496998697519,1.9544040696928278e-05,0.0054193162359297276,0.004420864395797253
19000,0.75,2.658290213730652e-05,2.2639977032667957e-05,2.607613532745745e-05,0.005187050439417362,0.005351953208446503,0.011350248008966446,0.005155860912054777,0.004758148454129696,0.005106479860842228,2.5099670892814174e-05,0.0061655412428081036,0.0050099571235477924
19000,1.0,6.007353658787906e-05,4.8053574573714286e-05,3.471111267572269e-05,0.007780375890433788,0.007779950741678476,0.01312427967786789,0.007750711869448423,0.00693206861615181,0.005891613662242889,4.761274249176495e-05,0.008476833812892437,0.006900198757648468
20000,0.0,2.1914644094067626e-05,1.65534220286645e-05,1.1038011507480405e-05,0.00468146987259388,0.004548979457467794,0.007429259363561869,0.004681307822465897,0.004068589769303799,0.003322350326925516,1.650202648306731e-05,0.004975415300577879,0.004062268417328596
20000,0.25,1.7884874978335574e-05,1.5122657714528032e-05,9.73295664152829e-06,0.004263372626155615,0.004383079707622528,0.006920305080711842,0.004229051526635885,0.003888786071911454,0.00311976857483387,1.424682886863593e-05,0.004652705974876881,0.00377449719235301
20000,0.5,1.880706986412406e-05,1.619923932594247e-05,1.8571081454865634e-05,0.004341576714068651,0.004504942335188389,0.009625869803130627,0.004336711950600147,0.004024827852845192,0.004309417679905891,1.785913082130719e-05,0.005180449690669775,0.00422600656747818
20000,0.75,2.456469701428432e-05,2.0640542061300948e-05,2.4215820303652436e-05,0.004986260551959276,0.005110164172947407,0.010937883518636227,0.00495627848431468,0.004543186165392399,0.0049209571443498135,2.3140351913752966e-05,0.005920005962252617,0.004810441751033068
20000,1.0,5.599236465059221e-05,4.463466757442802e-05,3.3095042454078794e-05,0.007511443458497524,0.007498081773519516,0.012815119698643684,0.007482804823666811,0.006680918391793966,0.005752828903496265,4.45740224677138e-05,0.008201871998608112,0.0066763777285814285
