iter,mse,mse_f,mse_b
121,10.657086372375488,0.0010994659969583154,10.655986785888672
122,10.656745910644531,0.0011199051514267921,10.65562629699707
123,10.656413078308105,0.0011405921541154385,10.655272483825684
124,10.656085968017578,0.001161526539362967,10.654924392700195
125,10.655765533447266,0.0011827083071693778,10.654582977294922
126,10.655451774597168,0.001204136642627418,10.654247283935547
127,10.655144691467285,0.0012258115457370877,10.653919219970703
128,10.654842376708984,0.001247732201591134,10.653594970703125
129,10.654547691345215,0.0012698981445282698,10.653277397155762
130,10.654255867004395,0.0012923087924718857,10.652963638305664
131,10.653969764709473,0.0013149632140994072,10.652654647827148
132,10.653691291809082,0.001337860943749547,10.652353286743164
133,10.653414726257324,0.0013610009336844087,10.652053833007812
134,10.653144836425781,0.0013843823689967394,10.65176010131836
135,10.652877807617188,0.0014080042019486427,10.651470184326172
136,10.652617454528809,0.001431865617632866,10.651185989379883
137,10.652361869812012,0.001455965219065547,10.65090560913086
138,10.652109146118164,0.0014803020749241114,10.650629043579102
139,10.651860237121582,0.0015048750210553408,10.650355339050293
140,10.651616096496582,0.0015296826604753733,10.650086402893066
141,10.651374816894531,0.0015547234797850251,10.649820327758789
142,10.651138305664062,0.0015799961984157562,10.649558067321777
143,10.650903701782227,0.0016054990701377392,10.649298667907715
144,10.650674819946289,0.0016312311636283994,10.649044036865234
145,10.650447845458984,0.0016571901505813003,10.64879035949707
146,10.650224685668945,0.0016833748668432236,10.648541450500488
147,10.650004386901855,0.0017097831005230546,10.648294448852539
148,10.649786949157715,0.0017364129889756441,10.648050308227539
149,10.649572372436523,0.0017632629023864865,10.647809028625488
150,10.649359703063965,0.0017903309781104326,10.64756965637207
151,10.649150848388672,0.0018176145385950804,10.647333145141602
152,10.648944854736328,0.0018451118376106024,10.647099494934082
153,10.648740768432617,0.001872820546850562,10.646867752075195
154,10.648537635803223,0.0019007385708391666,10.646636962890625
155,10.64833927154541,0.001928863232024014,10.64640998840332
156,10.648141860961914,0.0019571923185139894,10.646184921264648
157,10.647945404052734,0.0019857233855873346,10.645959854125977
158,10.64775276184082,0.0020144532900303602,10.64573860168457
159,10.647562026977539,0.0020433804020285606,10.64551830291748
160,10.647372245788574,0.002072501229122281,10.645299911499023
161,10.647184371948242,0.002101812744513154,10.645082473754883
162,10.646998405456543,0.0021313130855560303,10.644866943359375
163,10.646814346313477,0.002160998759791255,10.6446533203125
164,10.646631240844727,0.0021908667404204607,10.644440650939941
165,10.646450996398926,0.00222091400064528,10.644229888916016
166,10.646268844604492,0.002251137513667345,10.644018173217773
167,10.64609146118164,0.0022815344855189323,10.643810272216797
168,10.645914077758789,0.0023121011909097433,10.64360237121582
169,10.645739555358887,0.0023428346030414104,10.643396377563477
170,10.645564079284668,0.002373731229454279,10.643190383911133
171,10.645392417907715,0.0024047878105193377,10.642987251281738
172,10.645218849182129,0.0024360008537769318,10.642783164978027
173,10.645048141479492,0.0024673668667674065,10.64258098602295
174,10.644878387451172,0.002498882357031107,10.642379760742188
175,10.644708633422852,0.002530544064939022,10.642178535461426
176,10.64454174041748,0.002562347799539566,10.641979217529297
177,10.644372940063477,0.002594290068373084,10.641778945922852
178,10.644207954406738,0.0026263673789799213,10.641581535339355
179,10.64404296875,0.0026585757732391357,10.64138412475586
180,10.643877029418945,0.0026909117586910725,10.641185760498047
181,10.64371395111084,0.002723370911553502,10.640990257263184
182,10.643550872802734,0.00275594973936677,10.64079475402832
183,10.643388748168945,0.0027886442840099335,10.640600204467773
184,10.643227577209473,0.0028214503545314074,10.640405654907227
185,10.643065452575684,0.0028543646913021803,10.64021110534668
186,10.642906188964844,0.002887382172048092,10.640018463134766
187,10.642745018005371,0.002920500235632062,10.639824867248535
188,10.642585754394531,0.002953713294118643,10.639632225036621
189,10.642426490783691,0.0029870185535401106,10.639439582824707
190,10.642268180847168,0.0030204111244529486,10.63924789428711
191,10.642110824584961,0.0030538877472281456,10.639057159423828
192,10.641953468322754,0.0030874430667608976,10.638866424560547
193,10.641797065734863,0.003121074056252837,10.638675689697266
194,10.641640663146973,0.003154775593429804,10.6384859085083
195,10.641484260559082,0.003188544185832143,10.638296127319336
196,10.641328811645508,0.0032223754096776247,10.638106346130371
197,10.641172409057617,0.00325626484118402,10.637916564941406
198,10.641018867492676,0.0032902085222303867,10.637728691101074
199,10.640865325927734,0.003324202261865139,10.637540817260742
200,10.64070987701416,0.003358241869136691,10.637351989746094
201,10.640556335449219,0.0033923224546015263,10.637164115905762
202,10.640402793884277,0.0034264407586306334,10.63697624206543
203,10.640250205993652,0.003460591658949852,10.636789321899414
204,10.640097618103027,0.0034947721287608147,10.636602401733398
205,10.639944076538086,0.00352897634729743,10.636415481567383
206,10.639791488647461,0.0035632012877613306,10.636228561401367
207,10.639639854431152,0.0035974422935396433,10.636042594909668
208,10.639487266540527,0.0036316951736807823,10.635855674743652
209,10.639336585998535,0.0036659566685557365,10.63567066192627
210,10.639184951782227,0.003700220724567771,10.63548469543457
211,10.639034271240234,0.0037344847805798054,10.635299682617188
212,10.638883590698242,0.003768743947148323,10.635114669799805
213,10.638731956481934,0.003802994731813669,10.634928703308105
214,10.638581275939941,0.003837231546640396,10.634743690490723
215,10.638431549072266,0.003871452296152711,10.634559631347656
216,10.638279914855957,0.0039056516252458096,10.634374618530273
217,10.638131141662598,0.003939826041460037,10.634191513061523
218,10.637980461120605,0.0039739711210131645,10.63400650024414
219,10.63783073425293,0.004008082672953606,10.633822441101074
220,10.63768196105957,0.004042158368974924,10.633639335632324
221,10.637531280517578,0.004076192155480385,10.633455276489258
222,10.637382507324219,0.004110181238502264,10.633272171020508
223,10.637232780456543,0.004144121892750263,10.633089065551758
224,10.6370849609375,0.004178009461611509,10.632906913757324
225,10.636935234069824,0.004211842082440853,10.632723808288574
226,10.636787414550781,0.00424561370164156,10.63254165649414
227,10.636637687683105,0.004279321990907192,10.63235855102539
228,10.636488914489746,0.004312962759286165,10.632176399230957
229,10.636341094970703,0.0043465327471494675,10.631994247436523
230,10.63619327545166,0.004380027763545513,10.631813049316406
231,10.636043548583984,0.004413445480167866,10.631629943847656
232,10.635896682739258,0.004446782171726227,10.631449699401855
233,10.635748863220215,0.004480033181607723,10.631268501281738
234,10.635600090026855,0.004513196647167206,10.631087303161621
235,10.635453224182129,0.0045462679117918015,10.63090705871582
236,10.635305404663086,0.004579245578497648,10.630725860595703
237,10.635157585144043,0.004612124525010586,10.630545616149902
238,10.635009765625,0.0046449024230241776,10.630364418029785
239,10.634862899780273,0.004677576944231987,10.6301851272583
240,10.63471508026123,0.004710143432021141,10.6300048828125
241,10.634568214416504,0.004742600955069065,10.629825592041016
242,10.634421348571777,0.004774944391101599,10.629646301269531
243,10.634273529052734,0.004807172808796167,10.62946605682373
244,10.634126663208008,0.00483928294852376,10.629287719726562
245,10.633979797363281,0.004871271084994078,10.629108428955078
246,10.633831977844238,0.004903135821223259,10.628929138183594
247,10.633686065673828,0.0049348752945661545,10.628750801086426
248,10.633538246154785,0.004966484382748604,10.628571510314941
249,10.633393287658691,0.00499796262010932,10.628395080566406
250,10.633246421813965,0.005029307212680578,10.628216743469238
251,10.633098602294922,0.005060515832155943,10.62803840637207
252,10.632952690124512,0.00509158568456769,10.627861022949219
253,10.632805824279785,0.005122516304254532,10.627683639526367
254,10.632659912109375,0.005153303500264883,10.627506256103516
255,10.632513999938965,0.005183946341276169,10.62732982635498
256,10.632368087768555,0.005214443430304527,10.627153396606445
257,10.632221221923828,0.005244790576398373,10.626976013183594
258,10.632074356079102,0.005274988245218992,10.626799583435059
259,10.631928443908691,0.0053050341084599495,10.626623153686523
260,10.631783485412598,0.005334926303476095,10.626448631286621
261,10.631636619567871,0.005364662501960993,10.626272201538086
262,10.631490707397461,0.005394242703914642,10.626096725463867
263,10.63134479522705,0.00542366411536932,10.625921249389648
264,10.63119888305664,0.005452925805002451,10.62574577331543
265,10.631053924560547,0.005482026841491461,10.625572204589844
266,10.630908012390137,0.0055109658278524876,10.625396728515625
267,10.630763053894043,0.005539741367101669,10.625223159790039
268,10.630616188049316,0.005568352062255144,10.62504768371582
269,10.630471229553223,0.005596796981990337,10.624874114990234
270,10.630325317382812,0.005625075660645962,10.624700546264648
271,10.630180358886719,0.005653187166899443,10.624526977539062
272,10.630034446716309,0.005681130103766918,10.624353408813477
273,10.629888534545898,0.005708904471248388,10.62417984008789
274,10.629743576049805,0.0057365079410374165,10.624007225036621
275,10.629598617553711,0.005763941910117865,10.623834609985352
276,10.629454612731934,0.005791204050183296,10.623662948608398
277,10.629307746887207,0.005818295292556286,10.623489379882812
278,10.629162788391113,0.005845214240252972,10.62331771850586
279,10.629018783569336,0.005871961358934641,10.623147010803223
280,10.628873825073242,0.005898534785956144,10.62297534942627
281,10.628727912902832,0.005924936383962631,10.622802734375
282,10.628583908081055,0.005951163824647665,10.62263298034668
283,10.628438949584961,0.005977218970656395,10.622461318969727
284,10.62829303741455,0.006003099959343672,10.622289657592773
285,10.628149032592773,0.0060288081876933575,10.622119903564453
286,10.628003120422363,0.006054343655705452,10.621949195861816
287,10.627859115600586,0.006079705432057381,10.621779441833496
288,10.627714157104492,0.006104893982410431,10.621609687805176
289,10.627569198608398,0.006129909306764603,10.621438980102539
290,10.627425193786621,0.0061547523364424706,10.621270179748535
291,10.627281188964844,0.006179423537105322,10.621101379394531
292,10.627135276794434,0.006203922443091869,10.620931625366211
293,10.626992225646973,0.006228249985724688,10.620763778686523
294,10.626846313476562,0.006252406630665064,10.620594024658203
295,10.626702308654785,0.006276391446590424,10.620426177978516
296,10.626558303833008,0.006300206761807203,10.620258331298828
297,10.626413345336914,0.006323852576315403,10.620089530944824
298,10.626269340515137,0.006347330752760172,10.619921684265137
299,10.626124382019043,0.006370639894157648,10.61975383758545
300,10.625980377197266,0.006393780931830406,10.619586944580078
301,10.625836372375488,0.006416755728423595,10.619420051574707
302,10.625691413879395,0.006439564283937216,10.61925220489502
303,10.625547409057617,0.006462207064032555,10.619085311889648
304,10.625404357910156,0.006484686397016048,10.618919372558594
305,10.625259399414062,0.006507000885903835,10.618752479553223
306,10.625115394592285,0.006529153324663639,10.618586540222168
307,10.624971389770508,0.00655114371329546,10.618420600891113
308,10.624826431274414,0.006572973448783159,10.618253707885742
309,10.62468433380127,0.006594643462449312,10.61808967590332
310,10.624540328979492,0.006616154219955206,10.617923736572266
311,10.624396324157715,0.006637506186962128,10.617758750915527
312,10.624251365661621,0.006658702623099089,10.617592811584473
313,10.62410831451416,0.006679742597043514,10.61742877960205
314,10.623964309692383,0.006700627971440554,10.617263793945312
315,10.623820304870605,0.006721358746290207,10.617098808288574
316,10.623676300048828,0.006741937715560198,10.616934776306152
317,10.62353229522705,0.006762364879250526,10.616769790649414
318,10.62338924407959,0.006782641634345055,10.616606712341309
319,10.623245239257812,0.006802768912166357,10.616442680358887
320,10.623101234436035,0.006822748109698296,10.616278648376465
321,10.622958183288574,0.006842581555247307,10.61611557006836
322,10.622815132141113,0.006862266920506954,10.615952491760254
323,10.622671127319336,0.006881809793412685,10.615789413452148
324,10.622528076171875,0.006901207379996777,10.61562728881836
325,10.622384071350098,0.006920464336872101,10.615463256835938
326,10.622241020202637,0.006939579267054796,10.615301132202148
327,10.622097969055176,0.006958554964512587,10.61513900756836
328,10.621953964233398,0.006977391894906759,10.61497688293457
329,10.621810913085938,0.0069960919208824635,10.614814758300781
330,10.62166690826416,0.0070146555081009865,10.614652633666992
331,10.6215238571167,0.00703308405354619,10.614490509033203
332,10.621380805969238,0.007051378954201937,10.61432933807373
333,10.621236801147461,0.007069542072713375,10.614167213439941
334,10.62109375,0.007087572943419218,10.614006042480469
335,10.620951652526855,0.007105474825948477,10.613845825195312
336,10.620807647705078,0.007123247254639864,10.61368465423584
337,10.620664596557617,0.007140893954783678,10.613523483276367
338,10.620521545410156,0.0071584125980734825,10.613363265991211
339,10.620377540588379,0.007175807375460863,10.613202095031738
340,10.620233535766602,0.00719307828694582,10.613040924072266
341,10.62009048461914,0.007210226729512215,10.61288070678711
342,10.619948387145996,0.007227254565805197,10.61272144317627
343,10.619804382324219,0.0072441622614860535,10.612560272216797
344,10.61966323852539,0.007260952144861221,10.612401962280273
345,10.619519233703613,0.007277623750269413,10.612241744995117
346,10.619377136230469,0.00729418033733964,10.612082481384277
347,10.619233131408691,0.007310621440410614,10.611922264099121
348,10.61909008026123,0.007326948922127485,10.611763000488281
349,10.618947982788086,0.007343163713812828,10.611604690551758
350,10.618803977966309,0.007359269540756941,10.611444473266602
351,10.618660926818848,0.007375264540314674,10.611285209655762
352,10.618517875671387,0.007391150109469891,10.611126899719238
353,10.618374824523926,0.007406929507851601,10.610967636108398
354,10.618231773376465,0.007422602269798517,10.610809326171875
355,10.618088722229004,0.007438170723617077,10.610651016235352
356,10.617945671081543,0.00745363486930728,10.610491752624512
357,10.617803573608398,0.0074689979664981365,10.610334396362305
358,10.617660522460938,0.007484259083867073,10.610176086425781
359,10.617517471313477,0.0074994214810431,10.610017776489258
360,10.617374420166016,0.007514484692364931,10.609859466552734
361,10.617230415344238,0.0075294505804777145,10.609701156616211
362,10.617087364196777,0.007544320542365313,10.609542846679688
363,10.616944313049316,0.0075590964406728745,10.60938549041748
364,10.616802215576172,0.007573776878416538,10.609228134155273
365,10.616660118103027,0.007588366977870464,10.609071731567383
366,10.61651611328125,0.007602866739034653,10.60891342163086
367,10.616372108459473,0.007617275696247816,10.608755111694336
368,10.616230010986328,0.007631596177816391,10.608598709106445
369,10.616086959838867,0.007645829580724239,10.608441352844238
370,10.61594295501709,0.007659977301955223,10.608283042907715
371,10.615800857543945,0.007674038875848055,10.608126640319824
372,10.615657806396484,0.007688018027693033,10.607970237731934
373,10.615514755249023,0.007701914757490158,10.607812881469727
374,10.615371704101562,0.007715730462223291,10.60765552520752
375,10.615227699279785,0.007729466073215008,10.607498168945312
376,10.615084648132324,0.0077431234531104565,10.607341766357422
377,10.614941596984863,0.0077567026019096375,10.607185363769531
378,10.614799499511719,0.007770207244902849,10.60702896118164
379,10.614656448364258,0.00778363598510623,10.60687255859375
380,10.61451244354248,0.00779699208214879,10.606715202331543
381,10.61436939239502,0.007810275536030531,10.606558799743652
382,10.614226341247559,0.007823488675057888,10.606402397155762
383,10.614083290100098,0.007836631499230862,10.606246948242188
384,10.61393928527832,0.007849706336855888,10.60608959197998
385,10.613797187805176,0.007862713187932968,10.605934143066406
386,10.613652229309082,0.007875654846429825,10.6057767868042
387,10.613508224487305,0.007888531312346458,10.605619430541992
388,10.613365173339844,0.007901345379650593,10.605463981628418
389,10.613221168518066,0.007914097048342228,10.605306625366211
390,10.613079071044922,0.007926787249743938,10.605152130126953
391,10.612934112548828,0.007939418777823448,10.604994773864746
392,10.612791061401367,0.007951991632580757,10.604839324951172
393,10.61264705657959,0.007964507676661015,10.604682922363281
394,10.612503051757812,0.007976969704031944,10.60452651977539
395,10.612359046936035,0.007989376783370972,10.6043701171875
396,10.612215995788574,0.008001730777323246,10.604214668273926
397,10.61207103729248,0.008014032617211342,10.604057312011719
398,10.611927032470703,0.008026284165680408,10.603900909423828
399,10.611783981323242,0.00803848821669817,10.603745460510254
400,10.611639022827148,0.008050643838942051,10.603588104248047
401,10.611494064331055,0.008062753826379776,10.603431701660156
402,10.611351013183594,0.00807481724768877,10.603276252746582
403,10.611207008361816,0.008086837828159332,10.603119850158691
404,10.611063003540039,0.008098816499114037,10.602964401245117
405,10.610918045043945,0.008110754191875458,10.60280704498291
406,10.610774040222168,0.00812265183776617,10.602651596069336
407,10.61063003540039,0.008134511299431324,10.602495193481445
408,10.61048412322998,0.008146334439516068,10.602337837219238
409,10.61033821105957,0.008158122189342976,10.602180480957031
410,10.610194206237793,0.008169875480234623,10.60202407836914
411,10.610048294067383,0.00818159431219101,10.601866722106934
412,10.609903335571289,0.008193283341825008,10.601710319519043
413,10.609758377075195,0.00820494256913662,10.601552963256836
414,10.609613418579102,0.008216572925448418,10.601396560668945
415,10.609467506408691,0.008228175342082977,10.601239204406738
416,10.609322547912598,0.008239753544330597,10.601082801818848
417,10.609176635742188,0.008251305669546127,10.60092544555664
418,10.609029769897461,0.008262835443019867,10.600767135620117
419,10.60888385772705,0.008274342864751816,10.60060977935791
420,10.60873794555664,0.008285829797387123,10.600452423095703
421,10.60859203338623,0.008297298103570938,10.600295066833496
422,10.608445167541504,0.008308748714625835,10.600136756896973
423,10.608298301696777,0.008320184424519539,10.59997844696045
424,10.608152389526367,0.008331602439284325,10.599821090698242
425,10.608006477355957,0.008343009278178215,10.599663734436035
426,10.607858657836914,0.00835440307855606,10.599504470825195
427,10.607711791992188,0.008365785703063011,10.599346160888672
428,10.607564926147461,0.00837715994566679,10.599187850952148
429,10.607418060302734,0.008388525806367397,10.599029541015625
430,10.607270240783691,0.008399885147809982,10.598870277404785
431,10.607122421264648,0.008411239832639694,10.598711013793945
432,10.606974601745605,0.008422591723501682,10.598551750183105
433,10.606825828552246,0.008433939889073372,10.59839153289795
434,10.606678009033203,0.008445287123322487,10.59823226928711
435,10.606528282165527,0.008456635288894176,10.598072052001953
436,10.606379508972168,0.00846798438578844,10.597911834716797
437,10.606231689453125,0.008479338139295578,10.597752571105957
438,10.60608196258545,0.008490696549415588,10.597591400146484
439,10.605932235717773,0.008502058684825897,10.597430229187012
440,10.605783462524414,0.008513429202139378,10.597270011901855
441,10.605634689331055,0.008524809032678604,10.5971097946167
442,10.605484962463379,0.008536198176443577,10.596948623657227
443,10.605334281921387,0.00854759942740202,10.596786499023438
444,10.605183601379395,0.008559012785553932,10.596624374389648
445,10.605032920837402,0.008570441044867039,10.59646224975586
446,10.60488224029541,0.008581884205341339,10.59630012512207
447,10.604731559753418,0.008593344129621983,10.596138000488281
448,10.604580879211426,0.008604822680354118,10.595975875854492
449,10.6044282913208,0.008616321720182896,10.59581184387207
450,10.604277610778809,0.008627839386463165,10.595649719238281
451,10.604124069213867,0.008639381267130375,10.595484733581543
452,10.603972434997559,0.008650945499539375,10.595321655273438
453,10.603818893432617,0.00866253487765789,10.5951566696167
454,10.603666305541992,0.008674150332808495,10.594991683959961
455,10.603513717651367,0.008685795590281487,10.594827651977539
456,10.60335922241211,0.008697467856109142,10.594661712646484
457,10.603205680847168,0.008709169924259186,10.594496726989746
458,10.603052139282227,0.008720903657376766,10.594330787658691
459,10.602897644042969,0.008732670918107033,10.594164848327637
460,10.602742195129395,0.008744471706449986,10.593997955322266
461,10.60258674621582,0.008756306953728199,10.593830108642578
462,10.602431297302246,0.008768178522586823,10.593663215637207
463,10.602275848388672,0.008780090138316154,10.59349536895752
464,10.602119445800781,0.008792039006948471,10.593327522277832
465,10.601963996887207,0.00880402885377407,10.593159675598145
466,10.601805686950684,0.008816060610115528,10.592989921569824
467,10.601649284362793,0.008828134275972843,10.59282112121582
468,10.601491928100586,0.00884025264531374,10.5926513671875
469,10.601333618164062,0.008852416649460793,10.59248161315918
470,10.601175308227539,0.008864626288414001,10.592310905456543
471,10.601016998291016,0.008876885287463665,10.592140197753906
472,10.600857734680176,0.008889192715287209,10.591968536376953
473,10.600698471069336,0.008901550434529781,10.591796875
474,10.60053825378418,0.008913959376513958,10.59162425994873
475,10.600377082824707,0.008926421403884888,10.591450691223145
476,10.60021686553955,0.00893893651664257,10.591278076171875
477,10.600055694580078,0.008951506577432156,10.591104507446289
478,10.599895477294922,0.008964134380221367,10.590930938720703
479,10.599732398986816,0.00897681713104248,10.590755462646484
480,10.599569320678711,0.00898955948650837,10.590579986572266
481,10.599407196044922,0.009002363309264183,10.590404510498047
482,10.5992431640625,0.009015225805342197,10.590228080749512
483,10.599080085754395,0.009028149768710136,10.590051651000977
484,10.598915100097656,0.009041137993335724,10.589874267578125
485,10.598750114440918,0.009054189547896385,10.589695930480957
486,10.59858512878418,0.009067307226359844,10.589517593383789
487,10.598419189453125,0.009080491028726101,10.589338302612305
488,10.598252296447754,0.009093742817640305,10.58915901184082
489,10.598084449768066,0.009107062593102455,10.588977813720703
490,10.597918510437012,0.009120452217757702,10.588798522949219
491,10.59775161743164,0.009133913554251194,10.588617324829102
492,10.59758186340332,0.009147444739937782,10.588434219360352
493,10.597414016723633,0.00916105043143034,10.588253021240234
494,10.597243309020996,0.009174730628728867,10.588068962097168
495,10.597073554992676,0.009188485331833363,10.587884902954102
496,10.596901893615723,0.009202316403388977,10.587699890136719
497,10.596731185913086,0.009216224774718285,10.587514877319336
498,10.596559524536133,0.009230213239789009,10.587328910827637
499,10.596385955810547,0.009244279935956001,10.587141990661621
500,10.596213340759277,0.009258425794541836,10.586955070495605
501,10.596039772033691,0.009272654540836811,10.586767196655273
502,10.595865249633789,0.009286965243518353,10.586578369140625
503,10.595690727233887,0.00930135976523161,10.586389541625977
504,10.595515251159668,0.009315839037299156,10.586199760437012
505,10.595338821411133,0.009330403059720993,10.586008071899414
506,10.595161437988281,0.00934505369514227,10.585816383361816
507,10.594983100891113,0.009359791874885559,10.585623741149902
508,10.594805717468262,0.009374618530273438,10.585431098937988
509,10.594627380371094,0.009389534592628479,10.585237503051758
510,10.594447135925293,0.009404542855918407,10.585042953491211
