iter,t,mse_Ez,mse_Hx,mse_Hy,relL2_Ez,relL2_Hx,relL2_Hy,rmse_Ez,rmse_Hx,rmse_Hy,mse_total,relL2_total,rmse_total
13000,0.75,7.749639917165041e-05,3.8870522985234857e-05,3.943072442780249e-05,0.012449922040104866,0.012469559907913208,0.012559093534946442,0.008803203701972961,0.006234623026102781,0.0062793889082968235,5.1932544010924175e-05,0.012482205405831337,0.007206423673778772
13000,1.0,0.00020082146511413157,0.0001013703367789276,0.00010188492888119072,0.020041359588503838,0.020136896520853043,0.020187944173812866,0.014171148650348186,0.010068283416330814,0.010093806311488152,0.00013469225086737424,0.020101990550756454,0.011605698615312576
14000,0.0,1.4188581189955585e-05,7.467335308319889e-06,7.2273187470273115e-06,0.005327207036316395,0.005465474911034107,0.005376921501010656,0.0037667732685804367,0.002732642460614443,0.002688367385417223,9.627744475437794e-06,0.005374499596655369,0.0031028606463223696
14000,0.25,2.523853072489146e-05,1.2709220754913986e-05,1.304859142692294e-05,0.007104654796421528,0.007129932753741741,0.007224499713629484,0.0050237965770065784,0.0035649994388222694,0.0036122833844274282,1.699877975624986e-05,0.007141105830669403,0.0041229575872421265
14000,0.5,4.2529660277068615e-05,2.1466687030624598e-05,2.1721698431065306e-05,0.009222486056387424,0.00926615484058857,0.009321031160652637,0.006521476898342371,0.004633215721696615,0.0046606543473899364,2.85726782749407e-05,0.009258127771317959,0.005345341749489307
14000,0.75,6.587243842659518e-05,3.310067404527217e-05,3.3406387956347317e-05,0.011478304862976074,0.011506926268339157,0.011559942737221718,0.008116183802485466,0.005753318313509226,0.005779826082289219,4.412650014273822e-05,0.011505917645990849,0.006642777938395739
14000,1.0,0.00015442441508639604,7.78888861532323e-05,7.854112482164055e-05,0.017574382945895195,0.01765122450888157,0.01772497594356537,0.012426761910319328,0.008825467899441719,0.008862342685461044,0.00010361813474446535,0.017631351947784424,0.010179298929870129
15000,0.0,1.1529486073413864e-05,5.9660478655132465e-06,5.965065156487981e-06,0.004802142735570669,0.004885268863290548,0.0048848665319383144,0.003395509673282504,0.0024425494484603405,0.0024423482827842236,7.820199243724346e-06,0.0048437826335430145,0.002796461805701256
15000,0.25,2.1067204215796664e-05,1.0554301297815982e-05,1.0892895261349622e-05,0.006491041276603937,0.00649741617962718,0.006600815802812576,0.004589902237057686,0.003248738357797265,0.0033004386350512505,1.4171468137647025e-05,0.006520246621221304,0.0037645010743290186
15000,0.5,3.574267975636758e-05,1.8039234419120476e-05,1.824007813411299e-05,0.008454649709165096,0.008494270965456963,0.008541426621377468,0.0059785181656479836,0.004247262142598629,0.004270840436220169,2.400732773821801e-05,0.008486323058605194,0.004899727180600166
15000,0.75,5.4691005061613396e-05,2.7568134100874886e-05,2.7711395887308754e-05,0.010458847507834435,0.010501337237656116,0.010528587736189365,0.0073953368701040745,0.005250536371022463,0.005264161620289087,3.6656841984950006e-05,0.010486946441233158,0.006054489407688379
15000,1.0,0.00011758956679841504,5.93180229770951e-05,6.0158054111525416e-05,0.015335801988840103,0.01540389098227024,0.015512579120695591,0.010843872092664242,0.00770181929692626,0.0077561624348163605,7.902188372099772e-05,0.015397190116345882,0.008889425545930862
16000,0.0,9.64396349445451e-06,4.9072982619691174e-06,5.065886398369912e-06,0.004391954746097326,0.004430638626217842,0.0045016612857580185,0.0031054732389748096,0.0022152422461658716,0.0022507524117827415,6.539049081766279e-06,0.0044292788952589035,0.0025571563746780157
16000,0.25,1.75803779711714e-05,8.741077181184664e-06,9.086513273359742e-06,0.005929595325142145,0.005913007538765669,0.006028712727129459,0.0041928961873054504,0.0029565312433987856,0.003014384303241968,1.180265644507017e-05,0.005950404331088066,0.0034354995004832745
16000,0.5,2.9737917429883964e-05,1.5004429769760463e-05,1.516781048849225e-05,0.0077118282206356525,0.007746879477053881,0.007788942661136389,0.005453248508274555,0.0038735552225261927,0.003894587280228734,1.997004983422812e-05,0.0077399336732923985,0.004468786064535379
16000,0.75,4.5188011426944286e-05,2.284046058775857e-05,2.2877760784467682e-05,0.00950686912983656,0.009558578953146935,0.009566380642354488,0.006722202990204096,0.004779169335961342,0.004783070180565119,3.0302078812383115e-05,0.009534715674817562,0.005504732485860586
16000,1.0,9.03526961337775e-05,4.557087231660262e-05,4.650675691664219e-05,0.013442889787256718,0.01350146159529686,0.01363939605653286,0.009505403228104115,0.006750619970262051,0.006819586269557476,6.081010360503569e-05,0.01350689772516489,0.007798083126544952
17000,0.0,8.228566002799198e-06,4.224817985232221e-06,4.363784682936966e-06,0.004056880250573158,0.004111015237867832,0.00417808024212718,0.0028685478027909994,0.0020554361399263144,0.00208896747790277,5.605722435575444e-06,0.00410101655870676,0.0023676406126469374
17000,0.25,1.4878294678055681e-05,7.345916856138501e-06,7.835025826352648e-06,0.005454909056425095,0.005420620087534189,0.0055981711484491825,0.0038572391495108604,0.0027103351894766092,0.0027991116512566805,1.0019744877354242e-05,0.005482579581439495,0.0031653980258852243
17000,0.5,2.4741830202401616e-05,1.2561323273985181e-05,1.269793756364379e-05,0.007034252863377333,0.007088180165737867,0.0071266209706664085,0.00497411610558629,0.0035441957879811525,0.0035634166561067104,1.6667030649841763e-05,0.007070934399962425,0.004082527477294207
17000,0.75,3.755524448934011e-05,1.900616189232096e-05,1.9015182260773145e-05,0.008666847832500935,0.008719430305063725,0.00872149970382452,0.006128233391791582,0.004359605722129345,0.004360639955848455,2.5192195607814938e-05,0.008693697862327099,0.005019182804971933
17000,1.0,7.137749344110489e-05,3.576863309717737e-05,3.684514740598388e-05,0.011948206461966038,0.011961572803556919,0.012140240520238876,0.008448519743978977,0.005980688147246838,0.006070020608603954,4.799708767677657e-05,0.011999833397567272,0.006927993148565292
18000,0.0,6.374679742293665e-06,3.208552698197309e-06,3.3395215268683387e-06,0.003570748493075371,0.0035826112143695354,0.003654998727142811,0.0025248127058148384,0.0017912433249875903,0.001827435800805688,4.307584731577663e-06,0.0035949484445154667,0.0020754721481353045
18000,0.25,1.1925710168725345e-05,5.872072961210506e-06,6.257781024032738e-06,0.004883746150881052,0.004846427123993635,0.005003064870834351,0.0034533622674643993,0.002423236146569252,0.0025015557184815407,8.018520020414144e-06,0.004904601257294416,0.0028316990938037634
18000,0.5,2.0755469449795783e-05,1.0435544027131982e-05,1.065868309524376e-05,0.006442706566303968,0.006460626143962145,0.00652933306992054,0.004555817227810621,0.0032304092310369015,0.0032647638581693172,1.3949898857390508e-05,0.006468940991908312,0.0037349562626332045
18000,0.75,3.170461059198715e-05,1.607343256182503e-05,1.609100763744209e-05,0.007963189855217934,0.008018539287149906,0.008022922091186047,0.0056306845508515835,0.004009168595075607,0.0040113599970936775,2.1289682990754955e-05,0.007992011494934559,0.004614074248820543
18000,1.0,5.6182569096563384e-05,2.840526394720655e-05,2.926523120549973e-05,0.010600415989756584,0.010659492574632168,0.010819646529853344,0.007495503406971693,0.00532965874299407,0.0054097347892820835,3.7951023841742426e-05,0.010670371353626251,0.006160440389066935
19000,0.0,5.327935014065588e-06,2.677805014172918e-06,2.794414740492357e-06,0.003264446510002017,0.0032729136291891336,0.0033434168435633183,0.0023082320112735033,0.0016364000039175153,0.0016716503305360675,3.600051513785729e-06,0.0032864734530448914,0.0018973802216351032
19000,0.25,9.965684512280859e-06,4.895249730907381e-06,5.257011707726633e-06,0.004464414436370134,0.004425001330673695,0.004585592076182365,0.003156847320497036,0.002212521154433489,0.002292817458510399,6.705981832055841e-06,0.0044852616265416145,0.0025895910803228617
19000,0.5,1.7598169506527483e-05,8.836784218146931e-06,9.039709766511805e-06,0.005932473577558994,0.005945168901234865,0.006013042759150267,0.004195017274469137,0.002972672926262021,0.00300661101937294,1.1824888133560307e-05,0.005955883767455816,0.0034387335181236267
19000,0.75,2.716710696404334e-05,1.3787417628918774e-05,1.378905653837137e-05,0.007371359039098024,0.007426469121128321,0.007426910568028688,0.0052122073248028755,0.003713141195476055,0.003713361918926239,1.824785977078136e-05,0.007399076130241156,0.004271751269698143
19000,1.0,4.573311525746249e-05,2.3175449314294383e-05,2.392535134276841e-05,0.009563954547047615,0.009628335013985634,0.00978286936879158,0.006762626580893993,0.004814088810235262,0.004891354590654373,3.0944640457164496e-05,0.009635194204747677,0.005562790669500828
20000,0.0,4.504229764279444e-06,2.2703418380842777e-06,2.3618986233486794e-06,0.003001513658091426,0.0030136355198919773,0.0030738008208572865,0.002122316975146532,0.0015067653730511665,0.0015368469757959247,3.045490075237467e-06,0.0030227648094296455,0.0017451333114877343
20000,0.25,8.440737474302296e-06,4.124060524191009e-06,4.46870308223879e-06,0.0041086687706410885,0.004061518702656031,0.004227822180837393,0.0029052947647869587,0.0020307782106101513,0.0021139306481927633,5.6778330872475635e-06,0.004127128049731255,0.0023828204721212387
20000,0.5,1.4951078810554463e-05,7.516785444749985e-06,7.683606781938579e-06,0.005468123592436314,0.005483187735080719,0.0055436985567212105,0.0038666625041514635,0.002741675591096282,0.0027719319332391024,1.0050489436252974e-05,0.005490871611982584,0.0031702506821602583
20000,0.75,2.339285310881678e-05,1.1874166375491768e-05,1.188779242511373e-05,0.0068401796743273735,0.006891955621540546,0.006895908620208502,0.004836616106331348,0.003445891197770834,0.0034478676971048117,1.5718271242803894e-05,0.00686710886657238,0.003964627627283335
20000,1.0,3.794367876253091e-05,1.9230308680562302e-05,1.9899967810488306e-05,0.008711477741599083,0.008770618587732315,0.008922021836042404,0.006159843876957893,0.004385237582027912,0.004460937809199095,2.5691319024190307e-05,0.008779321797192097,0.005068660248070955
